meter_id,timestamp,kwh_interval,quality_flag
MTR-GER-674,2026-05-23T15:00:00,144.498,ACTUAL
MTR-GER-674,2026-05-23T16:00:00,45.987,ACTUAL
MTR-GER-674|2026-05-23T17:00:00|224.731|ACTUAL
MTR-GER-674,2026-05-23T18:00:00,33.294,ACTUAL
MTR-GER-674,2026-05-23T19:00:00,194.004,ACTUAL
MTR-GER-674,2026-05-23T20:00:00,113.693,ACTUAL
MTR-GER-674,2026-05-23T21:00:00,114.094,ACTUAL
MTR-GER-674,2026-05-23T22:00:00,97.627,ACTUAL
MTR-GER-674,2026-05-23T23:00:00,28.729,ACTUAL
MTR-GER-891,2026-05-23T01:00:00,120.922,ACTUAL
MTR-GER-891,2026-05-23T02:00:00,90.66,ACTUAL
MTR-GER-891,2026-05-23T03:00:00,33.871,ACTUAL
MTR-GER-891,2026-05-23T04:00:00,22.777,ACTUAL
MTR-GER-891,2026-05-23T05:00:00,132.412,ACTUAL
MTR-GER-891,2026-05-23T07:00:00,239.781,ACTUAL
MTR-GER-891,2026-05-23T09:00:00,150.564,ACTUAL
MTR-GER-891,2026-05-23T10:00:00,114.324,ACTUAL
MTR-GER-891,2026-05-23T11:00:00,80.345,ACTUAL
MTR-GER-891,2026-05-23T12:00:00,162.905,ACTUAL
MTR-GER-891,2026-05-23T13:00:00,189.008,ACTUAL
MTR-GER-891,2026-05-23T14:00:00,91.412,ACTUAL
MTR-GER-891,2026-05-23T15:00:00,35.377,ACTUAL
MTR-GER-891,2026-05-23T16:00:00,40.285,ACTUAL
MTR-GER-891,2026-05-23T17:00:00,154.509,ACTUAL
MTR-GER-891,2026-05-23T18:00:00,149.04,ACTUAL
MTR-GER-891,2026-05-23T19:00:00,90.955,ACTUAL
MTR-GER-891,2026-05-23T21:00:00,83.561,ACTUAL
MTR-GER-891,2026-05-23T22:00:00,223.335,ACTUAL
MTR-GER-891,2026-05-23T23:00:00,68.776,ACTUAL
MTR-USA-527,2026-05-24T00:00:00,100.174,ACTUAL
MTR-USA-527,2026-05-24T01:00:00,84.52,ACTUAL
MTR-USA-527,2026-05-24T02:00:00,98.176,ACTUAL
MTR-USA-527,2026-05-24T03:00:00,84.774,ACTUAL
MTR-USA-527,2026-05-24T04:00:00,50.109,ACTUAL
MTR-USA-527,2026-05-24T05:00:00,45.425,ACTUAL
MTR-USA-527,2026-05-24T06:00:00,121.038,ACTUAL
MTR-USA-527,2026-05-24T07:00:00,61.645,ACTUAL
MTR-USA-527|2026-05-24T08:00:00|222.284|ACTUAL
MTR-USA-527,2026-05-24T09:00:00,226.237,ACTUAL
MTR-USA-527,2026-05-24T10:00:00,37.089,ACTUAL
MTR-USA-527,2026-05-24T11:00:00,37.594,ACTUAL
MTR-USA-527,2026-05-24T12:00:00,37.634,ACTUAL
MTR-USA-527,2026-05-24T13:00:00,218.337,ACTUAL
MTR-USA-527,2026-05-24T14:00:00,68.646,ACTUAL
MTR-USA-527,2026-05-24T15:00:00,28.173,ACTUAL
MTR-USA-527,2026-05-24T16:00:00,80.917,ACTUAL
MTR-USA-527,2026-05-24T17:00:00,116.499,ACTUAL
MTR-USA-527,2026-05-24T19:00:00,159.618,ACTUAL
MTR-USA-527,2026-05-24T20:00:00,135.846,ACTUAL
MTR-USA-527,2026-05-24T21:00:00,140.151,ACTUAL
MTR-USA-527,2026-05-24T22:00:00,102.53,ACTUAL
MTR-USA-527,2026-05-24T23:00:00,96.061,ACTUAL
MTR-USA-601,2026-05-24T01:00:00,69.922,ACTUAL
MTR-USA-601,2026-05-24T02:00:00,84.11,ACTUAL
MTR-USA-601,2026-05-24T03:00:00,107.882,ACTUAL
MTR-USA-601,2026-05-24T04:00:00,31.328,ACTUAL
MTR-USA-601,2026-05-24T05:00:00,68.971,ACTUAL
MTR-USA-601,2026-05-24T07:00:00,196.06,ACTUAL
MTR-USA-601,2026-05-24T08:00:00,221.128,ACTUAL
MTR-USA-601,2026-05-24T09:00:00,90.085,ACTUAL
MTR-USA-601	2026-05-24T10:00:00	67.881	ACTUAL
MTR-USA-601,2026-05-24T11:00:00,105.182,ACTUAL
MTR-USA-601,2026-05-24T12:00:00,195.679,ACTUAL
MTR-USA-601,2026-05-24T13:00:00,39.208,ACTUAL
MTR-USA-601,2026-05-24T14:00:00,105.864,ACTUAL
MTR-USA-601,2026-05-24T15:00:00,81.657,ACTUAL
MTR-USA-601,2026-05-24T16:00:00,146.698,ACTUAL
MTR-USA-601,2026-05-24T17:00:00,154.606,ACTUAL
MTR-USA-601,2026-05-24T18:00:00,201.971,ACTUAL
MTR-USA-601,2026-05-24T19:00:00,155.807,ACTUAL
MTR-USA-601,2026-05-24T20:00:00,153.169,ACTUAL
MTR-USA-601,2026-05-24T21:00:00,87.043,ACTUAL
MTR-USA-601,2026-05-24T22:00:00,47.084,ACTUAL
MTR-USA-601,2026-05-24T23:00:00,23.397,ACTUAL
MTR-GER-302,2026-05-24T00:00:00,63.609,ACTUAL
MTR-GER-302,2026-05-24T01:00:00,68.941,ACTUAL
MTR-GER-302,2026-05-24T02:00:00,57.941,ACTUAL
MTR-GER-302,2026-05-24T03:00:00,69.268,ACTUAL
MTR-GER-302,2026-05-24T04:00:00,19.915,ACTUAL
MTR-GER-302,2026-05-24T05:00:00,43.019,ACTUAL
MTR-GER-302,2026-05-24T06:00:00,54.51,ACTUAL
MTR-GER-302,2026-05-24T07:00:00,29.605,ACTUAL
MTR-GER-302,2026-05-24T08:00:00,147.367,ACTUAL
MTR-GER-302,2026-05-24T09:00:00,177.024,ACTUAL
MTR-GER-302,2026-05-24T10:00:00,43.288,ACTUAL
MTR-GER-302,2026-05-24T11:00:00,182.124,ACTUAL
MTR-GER-302,2026-05-24T12:00:00,44.61,ACTUAL
MTR-GER-302,2026-05-24T13:00:00,67.658,ACTUAL
MTR-GER-302|2026-05-24T14:00:00|163.605|ACTUAL
MTR-GER-302,2026-05-24T15:00:00,109.091,ACTUAL
MTR-GER-302,2026-05-24T16:00:00,176.132,ACTUAL
MTR-GER-302,2026-05-24T17:00:00,222.792,ACTUAL
MTR-GER-302	2026-05-24T18:00:00	64.593	ACTUAL
MTR-GER-302,2026-05-24T19:00:00,63.785,ACTUAL
MTR-GER-302,2026-05-24T20:00:00,34.767,ACTUAL
MTR-GER-302,2026-05-24T21:00:00,10.959,ACTUAL
MTR-GER-302,2026-05-24T22:00:00,57.285,ACTUAL
MTR-GER-302,2026-05-24T23:00:00,28.667,ACTUAL
MTR-GER-098,2026-05-24T00:00:00,21.622,ACTUAL
MTR-GER-098,2026-05-24T01:00:00,3.187,ACTUAL
MTR-GER-098,2026-05-24T02:00:00,15.647,ACTUAL
MTR-GER-098,2026-05-24T03:00:00,17.953,ACTUAL
MTR-GER-098,2026-05-24T04:00:00,5.331,ACTUAL
MTR-GER-098,2026-05-24T05:00:00,9.552,ACTUAL
MTR-GER-098,2026-05-24T06:00:00,5.45,ACTUAL
MTR-GER-098,2026-05-24T07:00:00,16.303,ACTUAL
MTR-GER-098,2026-05-24T08:00:00,42.299,ACTUAL
MTR-GER-098,2026-05-24T09:00:00,162.809,ACTUAL
MTR-GER-098,2026-05-24T10:00:00,46.561,ACTUAL
MTR-GER-098,2026-05-24T11:00:00,130.62,ACTUAL
MTR-GER-098,2026-05-24T12:00:00,25.737,ACTUAL
MTR-GER-098,2026-05-24T13:00:00,141.504,ACTUAL
MTR-GER-098,2026-05-24T15:00:00,230.709,ACTUAL
MTR-GER-098,2026-05-24T16:00:00,29.262,ACTUAL
MTR-GER-098,2026-05-24T18:00:00,34.762,ACTUAL
MTR-GER-098,2026-05-24T19:00:00,13.976,ACTUAL
MTR-GER-098,2026-05-24T20:00:00,11.365,ACTUAL
MTR-GER-098,2026-05-24T21:00:00,18.223,ACTUAL
MTR-GER-098,2026-05-24T22:00:00,3.083,ACTUAL
MTR-GER-098,2026-05-24T23:00:00,20.628,ACTUAL
MTR-USA-183,2026-05-24T00:00:00,94.001,ACTUAL
MTR-USA-183,2026-05-24T01:00:00,89.023,ACTUAL
MTR-USA-183,2026-05-24T02:00:00,139.144,ACTUAL
MTR-USA-183,2026-05-24T03:00:00,140.069,ACTUAL
MTR-USA-183,2026-05-24T04:00:00,122.849,ACTUAL
MTR-USA-183,2026-05-24T05:00:00,51.784,ACTUAL
MTR-USA-183	2026-05-24T06:00:00	56.165	ACTUAL
MTR-USA-183,2026-05-24T07:00:00,128.412,ACTUAL
MTR-USA-183,2026-05-24T08:00:00,62.512,ACTUAL
MTR-USA-183,2026-05-24T09:00:00,129.036,ACTUAL
MTR-USA-183,2026-05-24T10:00:00,113.414,ACTUAL
MTR-USA-183,2026-05-24T11:00:00,43.516,ACTUAL
MTR-USA-183,2026-05-24T12:00:00,170.186,ACTUAL
MTR-USA-183,2026-05-24T13:00:00,206.155,ACTUAL
MTR-USA-183,2026-05-24T14:00:00,193.489,ACTUAL
MTR-USA-183,2026-05-24T15:00:00,151.86,ACTUAL
MTR-USA-183,2026-05-24T16:00:00,59.332,ACTUAL
MTR-USA-183,2026-05-24T17:00:00,149.814,ACTUAL
MTR-USA-183,2026-05-24T19:00:00,206.561,ACTUAL
MTR-USA-183,2026-05-24T20:00:00,184.914,ACTUAL
MTR-USA-183,2026-05-24T21:00:00,120.427,ACTUAL
MTR-USA-183,2026-05-24T22:00:00,229.248,ACTUAL
MTR-USA-183,2026-05-24T23:00:00,30.191,ACTUAL
MTR-USA-323,2026-05-24T00:00:00,22.509,ACTUAL
MTR-USA-323,2026-05-24T01:00:00,9.893,ACTUAL
MTR-USA-323,2026-05-24T02:00:00,15.81,ACTUAL
MTR-USA-323,2026-05-24T03:00:00,20.7,ACTUAL
MTR-USA-323,2026-05-24T04:00:00,8.42,ACTUAL
MTR-USA-323,2026-05-24T05:00:00,4.97,ACTUAL
MTR-USA-323	2026-05-24T06:00:00	6.105	ACTUAL
MTR-USA-323,2026-05-24T08:00:00,84.854,ACTUAL
MTR-USA-323,2026-05-24T09:00:00,196.707,ACTUAL
MTR-USA-323,2026-05-24T10:00:00,114.918,ACTUAL
MTR-USA-323,2026-05-24T11:00:00,128.652,ACTUAL
MTR-USA-323,2026-05-24T12:00:00,149.903,ACTUAL
MTR-USA-323,2026-05-24T13:00:00,102.126,ACTUAL
MTR-USA-323,2026-05-24T14:00:00,109.539,ACTUAL
MTR-USA-323,2026-05-24T16:00:00,49.622,ACTUAL
MTR-USA-323,2026-05-24T17:00:00,55.12,ACTUAL
MTR-USA-323,2026-05-24T18:00:00,64.037,ACTUAL
MTR-USA-323,2026-05-24T19:00:00,3.086,ACTUAL
MTR-USA-323,2026-05-24T20:00:00,20.045,ACTUAL
MTR-USA-323,2026-05-24T21:00:00,6.513,ACTUAL
MTR-USA-323,2026-05-24T22:00:00,4.165,ACTUAL
MTR-USA-323,2026-05-24T23:00:00,18.124,ACTUAL
MTR-UK-926,2026-05-24T00:00:00,125.841,ACTUAL
MTR-UK-926,2026-05-24T01:00:00,129.014,ACTUAL
MTR-UK-926,2026-05-24T02:00:00,112.95,ACTUAL
MTR-UK-926,2026-05-24T03:00:00,113.918,ACTUAL
MTR-UK-926,2026-05-24T04:00:00,27.625,ACTUAL
MTR-UK-926,2026-05-24T05:00:00,100.263,ACTUAL
MTR-UK-926,2026-05-24T06:00:00,100.501,ACTUAL
MTR-UK-926,2026-05-24T07:00:00,188.132,ACTUAL
MTR-UK-926,2026-05-24T08:00:00,78.604,ACTUAL
MTR-UK-926,2026-05-24T09:00:00,159.714,ACTUAL
MTR-UK-926,2026-05-24T10:00:00,173.446,ACTUAL
MTR-UK-926,2026-05-24T11:00:00,210.083,ACTUAL
MTR-UK-926,2026-05-24T12:00:00,179.342,ACTUAL
MTR-UK-926,2026-05-24T13:00:00,117.031,ACTUAL
MTR-UK-926,2026-05-24T14:00:00,234.813,ACTUAL
MTR-UK-926,2026-05-24T15:00:00,69.474,ACTUAL
MTR-UK-926,2026-05-24T16:00:00,142.59,ACTUAL
MTR-UK-926,2026-05-24T17:00:00,195.045,ACTUAL
MTR-UK-926,2026-05-24T18:00:00,161.209,ACTUAL
MTR-UK-926,2026-05-24T19:00:00,180.797,ACTUAL
MTR-UK-926,2026-05-24T20:00:00,73.149,ACTUAL
MTR-UK-926,2026-05-24T21:00:00,32.354,ACTUAL
MTR-UK-926,2026-05-24T22:00:00,232.643,ACTUAL
MTR-UK-963,2026-05-24T00:00:00,65.358,ACTUAL
MTR-UK-963,2026-05-24T01:00:00,98.468,ACTUAL
MTR-UK-963,2026-05-24T02:00:00,33.345,ACTUAL
MTR-UK-963,2026-05-24T03:00:00,47.18,ACTUAL
MTR-UK-963,2026-05-24T04:00:00,53.589,ACTUAL
MTR-UK-963,2026-05-24T06:00:00,178.655,ACTUAL
MTR-UK-963,2026-05-24T07:00:00,224.036,ACTUAL
MTR-UK-963,2026-05-24T08:00:00,198.623,ACTUAL
MTR-UK-963,2026-05-24T09:00:00,59.536,ACTUAL
MTR-UK-963,2026-05-24T10:00:00,153.845,ACTUAL
MTR-UK-963,2026-05-24T11:00:00,235.909,ACTUAL
MTR-UK-963,2026-05-24T13:00:00,200.589,ACTUAL
MTR-UK-963,2026-05-24T14:00:00,190.986,ACTUAL
MTR-UK-963,2026-05-24T15:00:00,228.153,ACTUAL
MTR-UK-963,2026-05-24T16:00:00,194.385,ACTUAL
MTR-UK-963,2026-05-24T17:00:00,222.827,ACTUAL
MTR-UK-963,2026-05-24T18:00:00,119.771,ACTUAL
MTR-UK-963,2026-05-24T19:00:00,139.74,ACTUAL
MTR-UK-963,2026-05-24T20:00:00,219.209,ACTUAL
MTR-UK-963,2026-05-24T21:00:00,62.598,ACTUAL
MTR-UK-963,2026-05-24T22:00:00,106.381,ACTUAL
MTR-UK-963,2026-05-24T23:00:00,72.776,ACTUAL
MTR-USA-684,2026-05-24T00:00:00,2.915,ACTUAL
MTR-USA-684,2026-05-24T01:00:00,6.263,ACTUAL
MTR-USA-684,2026-05-24T02:00:00,16.63,ACTUAL
MTR-USA-684,2026-05-24T03:00:00,12.223,ACTUAL
MTR-USA-684,2026-05-24T04:00:00,19.146,ACTUAL
MTR-USA-684,2026-05-24T05:00:00,19.612,ACTUAL
MTR-USA-684,2026-05-24T07:00:00,8.595,ACTUAL
MTR-USA-684,2026-05-24T08:00:00,21.753,ACTUAL
MTR-USA-684,2026-05-24T09:00:00,47.091,ACTUAL
MTR-USA-684,2026-05-24T10:00:00,56.785,ACTUAL
MTR-USA-684,2026-05-24T11:00:00,87.56,ACTUAL
MTR-USA-684,2026-05-24T12:00:00,232.923,ACTUAL
MTR-USA-684,2026-05-24T13:00:00,57.004,ACTUAL
MTR-USA-684,2026-05-24T14:00:00,57.315,ACTUAL
MTR-USA-684,2026-05-24T15:00:00,205.91,ACTUAL
MTR-USA-684,2026-05-24T16:00:00,87.596,ACTUAL
MTR-USA-684,2026-05-24T17:00:00,172.168,ACTUAL
MTR-USA-684,2026-05-24T18:00:00,66.595,ACTUAL
MTR-USA-684,2026-05-24T20:00:00,19.539,ACTUAL
MTR-USA-684,2026-05-24T21:00:00,15.138,ACTUAL
MTR-USA-684,2026-05-24T22:00:00,18.225,ACTUAL
MTR-USA-684,2026-05-24T23:00:00,17.339,ACTUAL
MTR-USA-061,2026-05-24T00:00:00,126.27,ACTUAL
MTR-USA-061,2026-05-24T01:00:00,88.637,ACTUAL
MTR-USA-061,2026-05-24T02:00:00,136.29,ACTUAL
MTR-USA-061,2026-05-24T03:00:00,113.018,ACTUAL
MTR-USA-061,2026-05-24T04:00:00,105.537,ACTUAL
MTR-USA-061,2026-05-24T05:00:00,142.024,ACTUAL
MTR-USA-061,2026-05-24T06:00:00,113.351,ACTUAL
MTR-USA-061,2026-05-24T07:00:00,146.742,ACTUAL
MTR-USA-061,2026-05-24T08:00:00,233.086,ACTUAL
MTR-USA-061,2026-05-24T09:00:00,171.549,ACTUAL
MTR-USA-061,2026-05-24T10:00:00,51.764,ACTUAL
MTR-USA-061,2026-05-24T11:00:00,75.19,ACTUAL
MTR-USA-061,2026-05-24T12:00:00,79.256,ACTUAL
MTR-USA-061,2026-05-24T13:00:00,169.544,ACTUAL
MTR-USA-061,2026-05-24T14:00:00,127.725,ACTUAL
MTR-USA-061,2026-05-24T15:00:00,136.659,ACTUAL
MTR-USA-061,2026-05-24T16:00:00,119.973,ACTUAL
MTR-USA-061,2026-05-24T17:00:00,75.491,ACTUAL
MTR-USA-061,2026-05-24T18:00:00,77.955,ACTUAL
MTR-USA-061,2026-05-24T19:00:00,218.64,ACTUAL
MTR-USA-061,2026-05-24T20:00:00,210.806,ACTUAL
MTR-USA-061,2026-05-24T21:00:00,24.041,ACTUAL
MTR-USA-061,2026-05-24T22:00:00,193.82,ACTUAL
MTR-USA-061,2026-05-24T23:00:00,79.794,ACTUAL
MTR-UK-893,2026-05-24T00:00:00,14.821,ACTUAL
MTR-UK-893,2026-05-24T01:00:00,23.247,ACTUAL
MTR-UK-893,2026-05-24T02:00:00,67.178,ACTUAL
MTR-UK-893,2026-05-24T03:00:00,38.326,ACTUAL
MTR-UK-893,2026-05-24T04:00:00,29.338,ACTUAL
MTR-UK-893,2026-05-24T05:00:00,47.727,ACTUAL
MTR-UK-893,2026-05-24T06:00:00,21.628,ACTUAL
MTR-UK-893,2026-05-24T07:00:00,68.206,ACTUAL
MTR-UK-893,2026-05-24T08:00:00,199.703,ACTUAL
MTR-UK-893,2026-05-24T09:00:00,79.46,ACTUAL
MTR-UK-893,2026-05-24T10:00:00,103.238,ACTUAL
MTR-UK-893,2026-05-24T11:00:00,96.243,ACTUAL
MTR-UK-893,2026-05-24T12:00:00,162.346,ACTUAL
MTR-UK-893,2026-05-24T13:00:00,51.349,ACTUAL
MTR-UK-893,2026-05-24T14:00:00,215.924,ACTUAL
MTR-UK-893,2026-05-24T15:00:00,177.079,ACTUAL
MTR-UK-893,2026-05-24T16:00:00,194.405,ACTUAL
MTR-UK-893,2026-05-24T17:00:00,167.652,ACTUAL
MTR-UK-893,2026-05-24T18:00:00,57.491,ACTUAL
MTR-UK-893,2026-05-24T19:00:00,60.554,ACTUAL
MTR-UK-893,2026-05-24T20:00:00,7.339,ACTUAL
MTR-UK-893,2026-05-24T21:00:00,33.817,ACTUAL
MTR-UK-893,2026-05-24T22:00:00,44.902,ACTUAL
MTR-GER-446,2026-05-24T00:00:00,10.896,ACTUAL
MTR-GER-446,2026-05-24T02:00:00,9.378,ACTUAL
MTR-GER-446,2026-05-24T03:00:00,13.391,ACTUAL
MTR-GER-446,2026-05-24T05:00:00,18.153,ACTUAL
MTR-GER-446,2026-05-24T06:00:00,14.389,ACTUAL
MTR-GER-446,2026-05-24T07:00:00,6.285,ACTUAL
MTR-GER-446,2026-05-24T08:00:00,78.683,POWER_OUTAGE
MTR-GER-446,2026-05-24T09:00:00,188.703,ACTUAL
MTR-GER-446,2026-05-24T10:00:00,140.279,ACTUAL
MTR-GER-446,2026-05-24T11:00:00,76.532,ACTUAL
MTR-GER-446,2026-05-24T12:00:00,210.09,ACTUAL
MTR-GER-446,2026-05-24T13:00:00,238.157,ACTUAL
MTR-GER-446,2026-05-24T14:00:00,122.208,ACTUAL
MTR-GER-446,2026-05-24T15:00:00,232.46,ACTUAL
MTR-GER-446,2026-05-24T16:00:00,115.871,ACTUAL
MTR-GER-446,2026-05-24T17:00:00,43.691,ACTUAL
MTR-GER-446,2026-05-24T18:00:00,43.019,ACTUAL
MTR-GER-446,2026-05-24T19:00:00,14.041,ACTUAL
MTR-GER-446,2026-05-24T20:00:00,15.467,ACTUAL
MTR-GER-446,2026-05-24T21:00:00,21.195,ACTUAL
MTR-GER-446,2026-05-24T22:00:00,21.743,ACTUAL
MTR-GER-446,2026-05-24T23:00:00,21.107,ACTUAL
MTR-USA-393,2026-05-24T00:00:00,2.668,ACTUAL
MTR-USA-393,2026-05-24T01:00:00,10.412,ACTUAL
MTR-USA-393,2026-05-24T02:00:00,5.834,ACTUAL
MTR-USA-393,2026-05-24T03:00:00,22.311,ACTUAL
MTR-USA-393,2026-05-24T04:00:00,19.186,ACTUAL
MTR-USA-393,2026-05-24T05:00:00,14.42,ACTUAL
MTR-USA-393,2026-05-24T06:00:00,14.952,ACTUAL
MTR-USA-393,2026-05-24T07:00:00,22.824,ACTUAL
MTR-USA-393,2026-05-24T09:00:00,52.741,ACTUAL
MTR-USA-393,2026-05-24T10:00:00,143.287,ACTUAL
MTR-USA-393,2026-05-24T12:00:00,187.575,ACTUAL
MTR-USA-393,2026-05-24T13:00:00,208.569,ACTUAL
MTR-USA-393,2026-05-24T14:00:00,232.06,ACTUAL
MTR-USA-393,2026-05-24T15:00:00,106.119,ACTUAL
MTR-USA-393,2026-05-24T16:00:00,217.388,ACTUAL
MTR-USA-393,2026-05-24T17:00:00,81.197,ACTUAL
MTR-USA-393,2026-05-24T18:00:00,62.384,ACTUAL
MTR-USA-393,2026-05-24T19:00:00,9.486,ACTUAL
MTR-USA-393,2026-05-24T20:00:00,20.282,ACTUAL
MTR-USA-393,2026-05-24T21:00:00,13.611,ACTUAL
MTR-USA-393,2026-05-24T22:00:00,11.332,ACTUAL
MTR-USA-393,2026-05-24T23:00:00,11.805,ACTUAL
MTR-UK-127,2026-05-24T00:00:00,2.669,ACTUAL
MTR-UK-127,2026-05-24T01:00:00,8.537,ACTUAL
MTR-UK-127,2026-05-24T02:00:00,10.433,ACTUAL
MTR-UK-127,2026-05-24T03:00:00,17.313,ACTUAL
MTR-UK-127,2026-05-24T04:00:00,20.517,ACTUAL
MTR-UK-127,2026-05-24T05:00:00,3.407,ACTUAL
MTR-UK-127,2026-05-24T06:00:00,9.002,ACTUAL
MTR-UK-127,2026-05-24T07:00:00,19.556,ACTUAL
MTR-UK-127,2026-05-24T08:00:00,39.734,ACTUAL
MTR-UK-127,2026-05-24T09:00:00,31.221,ACTUAL
MTR-UK-127,2026-05-24T10:00:00,120.334,ACTUAL
MTR-UK-127,2026-05-24T11:00:00,30.834,ACTUAL
MTR-UK-127,2026-05-24T12:00:00,225.287,ACTUAL
MTR-UK-127,2026-05-24T13:00:00,113.32,ACTUAL
MTR-UK-127,2026-05-24T14:00:00,138.939,ACTUAL
MTR-UK-127,2026-05-24T15:00:00,199.104,ACTUAL
MTR-UK-127,2026-05-24T16:00:00,219.714,ACTUAL
MTR-UK-127,2026-05-24T17:00:00,29.067,ACTUAL
MTR-UK-127,2026-05-24T18:00:00,100.715,ACTUAL
MTR-UK-127,2026-05-24T19:00:00,20.186,ACTUAL
MTR-UK-127,2026-05-24T20:00:00,12.12,ACTUAL
MTR-UK-127,2026-05-24T21:00:00,16.302,ACTUAL
MTR-UK-127,2026-05-24T22:00:00,11.176,ACTUAL
MTR-UK-127,2026-05-24T23:00:00,23.044,ACTUAL
MTR-GER-840	2026-05-24T00:00:00	68.131	ACTUAL
MTR-GER-840,2026-05-24T01:00:00,25.645,ACTUAL
MTR-GER-840,2026-05-24T02:00:00,63.139,ACTUAL
MTR-GER-840,2026-05-24T03:00:00,39.875,POWER_OUTAGE
MTR-GER-840,2026-05-24T04:00:00,49.188,ACTUAL
MTR-GER-840,2026-05-24T05:00:00,36.235,ACTUAL
MTR-GER-840,2026-05-24T06:00:00,40.606,ACTUAL
MTR-GER-840,2026-05-24T07:00:00,24.652,ACTUAL
MTR-GER-840,2026-05-24T08:00:00,44.074,ACTUAL
MTR-GER-840,2026-05-24T09:00:00,50.449,ACTUAL
MTR-GER-840,2026-05-24T10:00:00,219.024,ACTUAL
MTR-GER-840|2026-05-24T11:00:00|75.978|ACTUAL
MTR-GER-840,2026-05-24T12:00:00,78.714,ACTUAL
MTR-GER-840,2026-05-24T13:00:00,25.59,ACTUAL
MTR-GER-840,2026-05-24T14:00:00,160.515,ACTUAL
MTR-GER-840,2026-05-24T15:00:00,228.122,ACTUAL
MTR-GER-840,2026-05-24T16:00:00,74.37,ACTUAL
MTR-GER-840,2026-05-24T17:00:00,104.233,ACTUAL
MTR-GER-840,2026-05-24T18:00:00,188.057,ACTUAL
MTR-GER-840,2026-05-24T19:00:00,51.612,ACTUAL
MTR-GER-840,2026-05-24T20:00:00,51.378,ACTUAL
MTR-GER-840,2026-05-24T21:00:00,63.352,ACTUAL
MTR-GER-840,2026-05-24T22:00:00,69.165,ACTUAL
MTR-GER-840,2026-05-24T23:00:00,28.404,ACTUAL
MTR-IND-669,2026-05-24T00:00:00,109.078,ACTUAL
MTR-IND-669,2026-05-24T01:00:00,75.178,ACTUAL
MTR-IND-669,2026-05-24T02:00:00,131.056,ACTUAL
MTR-IND-669,2026-05-24T03:00:00,139.008,ACTUAL
MTR-IND-669,2026-05-24T05:00:00,59.643,ACTUAL
MTR-IND-669,2026-05-24T06:00:00,155.285,ACTUAL
MTR-IND-669,2026-05-24T07:00:00,190.175,ACTUAL
MTR-IND-669,2026-05-24T08:00:00,97.409,ACTUAL
MTR-IND-669,2026-05-24T09:00:00,68.118,ACTUAL
MTR-IND-669	2026-05-24T10:00:00	197.647	ACTUAL
MTR-IND-669,2026-05-24T11:00:00,236.394,ACTUAL
MTR-IND-669,2026-05-24T12:00:00,212.37,ACTUAL
MTR-IND-669,2026-05-24T13:00:00,194.308,ACTUAL
MTR-IND-669,2026-05-24T14:00:00,145.97,ACTUAL
MTR-IND-669,2026-05-24T15:00:00,58.429,ACTUAL
MTR-IND-669,2026-05-24T16:00:00,221.693,ACTUAL
MTR-IND-669,2026-05-24T17:00:00,80.875,ACTUAL
MTR-IND-669,2026-05-24T18:00:00,79.936,ACTUAL
MTR-IND-669,2026-05-24T19:00:00,140.711,ACTUAL
MTR-IND-669,2026-05-24T20:00:00,165.68,ACTUAL
MTR-IND-669,2026-05-24T21:00:00,192.861,ACTUAL
MTR-IND-669,2026-05-24T22:00:00,47.466,ACTUAL
MTR-IND-669,2026-05-24T23:00:00,56.682,ACTUAL
MTR-USA-443,2026-05-24T00:00:00,12.809,ACTUAL
MTR-USA-443,2026-05-24T01:00:00,70.711,ACTUAL
MTR-USA-443,2026-05-24T02:00:00,19.486,ACTUAL
MTR-USA-443,2026-05-24T03:00:00,70.923,ACTUAL
MTR-USA-443,2026-05-24T04:00:00,60.702,ACTUAL
MTR-USA-443,2026-05-24T05:00:00,8.44,ACTUAL
MTR-USA-443,2026-05-24T06:00:00,21.053,ACTUAL
MTR-USA-443,2026-05-24T07:00:00,30.89,ACTUAL
MTR-USA-443,2026-05-24T08:00:00,70.602,ACTUAL
MTR-USA-443,2026-05-24T09:00:00,176.945,ACTUAL
MTR-USA-443,2026-05-24T10:00:00,48.035,ACTUAL
MTR-USA-443,2026-05-24T11:00:00,74.517,ACTUAL
MTR-USA-443,2026-05-24T12:00:00,141.576,ACTUAL
MTR-USA-443,2026-05-24T13:00:00,23.06,ACTUAL
MTR-USA-443,2026-05-24T14:00:00,88.869,ACTUAL
MTR-USA-443,2026-05-24T15:00:00,167.289,ACTUAL
MTR-USA-443,2026-05-24T16:00:00,224.93,ACTUAL
MTR-USA-443,2026-05-24T17:00:00,181.973,ACTUAL
MTR-USA-443,2026-05-24T18:00:00,58.461,ACTUAL
MTR-USA-443,2026-05-24T19:00:00,24.052,ACTUAL
MTR-USA-443,2026-05-24T20:00:00,34.952,ACTUAL
MTR-USA-443,2026-05-24T22:00:00,66.63,ACTUAL
MTR-USA-443,2026-05-24T23:00:00,18.891,MANUAL_ENTRY
MTR-GER-263,2026-05-24T00:00:00,17.194,ACTUAL
MTR-GER-263,2026-05-24T01:00:00,6.95,ACTUAL
MTR-GER-263,2026-05-24T02:00:00,5.506,ACTUAL
MTR-GER-263,2026-05-24T03:00:00,12.681,ACTUAL
MTR-GER-263,2026-05-24T04:00:00,21.723,ACTUAL
MTR-GER-263,2026-05-24T06:00:00,12.733,ACTUAL
