meter_id,timestamp,kwh_interval,quality_flag
MTR-GER-901,2026-05-23T11:00:00,84.97,ACTUAL
MTR-GER-901,2026-05-23T12:00:00,238.388,ACTUAL
MTR-GER-901,2026-05-23T13:00:00,204.068,ACTUAL
MTR-GER-901,2026-05-23T14:00:00,155.459,ACTUAL
MTR-GER-901,2026-05-23T15:00:00,166.966,ACTUAL
MTR-GER-901,2026-05-23T16:00:00,138.204,ACTUAL
MTR-GER-901,2026-05-23T17:00:00,181.234,ACTUAL
MTR-GER-901,2026-05-23T18:00:00,236.591,ACTUAL
MTR-GER-901,2026-05-23T19:00:00,117.249,ACTUAL
MTR-GER-901,2026-05-23T20:00:00,83.469,ACTUAL
MTR-GER-901,2026-05-23T21:00:00,143.325,ACTUAL
MTR-GER-901,2026-05-23T22:00:00,186.947,ACTUAL
MTR-GER-901,2026-05-23T23:00:00,126.726,ACTUAL
MTR-GER-696,2026-05-23T00:00:00,29.871,ACTUAL
MTR-GER-696,2026-05-23T01:00:00,27.407,MANUAL_ENTRY
MTR-GER-696,2026-05-23T02:00:00,48.576,ACTUAL
MTR-GER-696,2026-05-23T03:00:00,46.796,ACTUAL
MTR-GER-696,2026-05-23T05:00:00,17.505,ACTUAL
MTR-GER-696,2026-05-23T06:00:00,12.408,ESTIMATED
MTR-GER-696,2026-05-23T07:00:00,65.144,ACTUAL
MTR-GER-696,2026-05-23T08:00:00,214.422,ACTUAL
MTR-GER-696,2026-05-23T09:00:00,237.238,ACTUAL
MTR-GER-696,2026-05-23T10:00:00,154.028,ACTUAL
MTR-GER-696,2026-05-23T11:00:00,218.854,ACTUAL
MTR-GER-696,2026-05-23T12:00:00,219.589,ACTUAL
MTR-GER-696,2026-05-23T13:00:00,64.396,ACTUAL
MTR-GER-696,2026-05-23T14:00:00,172.88,ACTUAL
MTR-GER-696,2026-05-23T15:00:00,117.171,ACTUAL
MTR-GER-696,2026-05-23T16:00:00,84.465,ACTUAL
MTR-GER-696,2026-05-23T17:00:00,43.405,ACTUAL
MTR-GER-696,2026-05-23T18:00:00,171.811,ACTUAL
MTR-GER-696,2026-05-23T19:00:00,51.659,ACTUAL
MTR-GER-696,2026-05-23T20:00:00,12.597,ACTUAL
MTR-GER-696,2026-05-23T21:00:00,56.366,ACTUAL
MTR-GER-696,2026-05-23T22:00:00,18.837,ACTUAL
MTR-GER-696,2026-05-23T23:00:00,9.267,ACTUAL
MTR-GER-920,2026-05-23T00:00:00,15.854,ACTUAL
MTR-GER-920,2026-05-23T01:00:00,8.975,ACTUAL
MTR-GER-920,2026-05-23T02:00:00,62.234,ACTUAL
MTR-GER-920,2026-05-23T03:00:00,34.964,ACTUAL
MTR-GER-920,2026-05-23T04:00:00,18.66,ACTUAL
MTR-GER-920,2026-05-23T05:00:00,52.787,ACTUAL
MTR-GER-920,2026-05-23T06:00:00,60.728,ACTUAL
MTR-GER-920,2026-05-23T07:00:00,18.118,ACTUAL
MTR-GER-920,2026-05-23T08:00:00,227.478,ACTUAL
MTR-GER-920,2026-05-23T09:00:00,128.267,ACTUAL
MTR-GER-920,2026-05-23T10:00:00,94.581,ACTUAL
MTR-GER-920,2026-05-23T11:00:00,178.713,ACTUAL
MTR-GER-920,2026-05-23T12:00:00,233.995,ACTUAL
MTR-GER-920,2026-05-23T14:00:00,185.043,ACTUAL
MTR-GER-920,2026-05-23T15:00:00,130.182,ACTUAL
MTR-GER-920,2026-05-23T16:00:00,89.843,ACTUAL
MTR-GER-920,2026-05-23T17:00:00,141.046,ACTUAL
MTR-GER-920,2026-05-23T18:00:00,160.642,ACTUAL
MTR-GER-920,2026-05-23T19:00:00,29.76,ACTUAL
MTR-GER-920,2026-05-23T20:00:00,48.806,ACTUAL
MTR-GER-920,2026-05-23T21:00:00,21.522,ACTUAL
MTR-GER-920,2026-05-23T22:00:00,65.248,ACTUAL
MTR-GER-920,2026-05-23T23:00:00,68.173,ACTUAL
MTR-GER-958,2026-05-24T00:00:00,58.43,ACTUAL
MTR-GER-958,2026-05-24T02:00:00,15.903,ESTIMATED
MTR-GER-958,2026-05-24T03:00:00,59.462,ACTUAL
MTR-GER-958,2026-05-24T04:00:00,28.508,ACTUAL
MTR-GER-958,2026-05-24T05:00:00,21.969,ACTUAL
MTR-GER-958,2026-05-24T06:00:00,19.116,ACTUAL
MTR-GER-958,2026-05-24T07:00:00,25.876,ACTUAL
MTR-GER-958,2026-05-24T08:00:00,179.493,ACTUAL
MTR-GER-958,2026-05-24T09:00:00,103.275,ACTUAL
MTR-GER-958,2026-05-24T10:00:00,186.491,ACTUAL
MTR-GER-958,2026-05-24T11:00:00,132.051,ACTUAL
MTR-GER-958,2026-05-24T12:00:00,47.247,ACTUAL
MTR-GER-958,2026-05-24T13:00:00,55.785,ACTUAL
MTR-GER-958,2026-05-24T14:00:00,63.183,ACTUAL
MTR-GER-958,2026-05-24T15:00:00,199.791,ACTUAL
MTR-GER-958,2026-05-24T16:00:00,31.965,ACTUAL
MTR-GER-958,2026-05-24T17:00:00,59.588,ACTUAL
MTR-GER-958,2026-05-24T18:00:00,102.59,ACTUAL
MTR-GER-958,2026-05-24T19:00:00,20.665,ACTUAL
MTR-GER-958,2026-05-24T20:00:00,63.746,ACTUAL
MTR-GER-958,2026-05-24T21:00:00,21.864,ACTUAL
MTR-GER-958,2026-05-24T22:00:00,47.459,ACTUAL
MTR-GER-958,2026-05-24T23:00:00,15.765,ACTUAL
MTR-GER-405,2026-05-24T00:00:00,2.723,ACTUAL
MTR-GER-405,2026-05-24T01:00:00,7.593,ACTUAL
MTR-GER-405,2026-05-24T02:00:00,17.651,ACTUAL
MTR-GER-405,2026-05-24T03:00:00,3.782,ACTUAL
MTR-GER-405,2026-05-24T04:00:00,15.453,ACTUAL
MTR-GER-405,2026-05-24T05:00:00,20.205,ACTUAL
MTR-GER-405,2026-05-24T06:00:00,5.811,ACTUAL
MTR-GER-405,2026-05-24T07:00:00,6.089,ACTUAL
MTR-GER-405,2026-05-24T08:00:00,104.346,ACTUAL
MTR-GER-405,2026-05-24T09:00:00,164.592,ACTUAL
MTR-GER-405,2026-05-24T10:00:00,45.526,ACTUAL
MTR-GER-405,2026-05-24T11:00:00,92.563,ACTUAL
MTR-GER-405,2026-05-24T12:00:00,213.316,ACTUAL
MTR-GER-405,2026-05-24T13:00:00,219.148,ACTUAL
MTR-GER-405,2026-05-24T14:00:00,233.4,ACTUAL
MTR-GER-405,2026-05-24T15:00:00,55.991,ACTUAL
MTR-GER-405,2026-05-24T16:00:00,45.813,ACTUAL
MTR-GER-405,2026-05-24T17:00:00,215.242,ACTUAL
MTR-GER-405,2026-05-24T18:00:00,45.774,ACTUAL
MTR-GER-405,2026-05-24T19:00:00,21.071,ACTUAL
MTR-GER-405,2026-05-24T20:00:00,4.97,ACTUAL
MTR-GER-405,2026-05-24T21:00:00,23.401,ACTUAL
MTR-GER-405,2026-05-24T22:00:00,11.666,ACTUAL
MTR-GER-405,2026-05-24T23:00:00,14.728,ACTUAL
MTR-UK-439,2026-05-24T00:00:00,85.214,ACTUAL
MTR-UK-439,2026-05-24T01:00:00,100.82,ACTUAL
MTR-UK-439,2026-05-24T02:00:00,128.455,ACTUAL
MTR-UK-439,2026-05-24T03:00:00,16.237,ACTUAL
MTR-UK-439,2026-05-24T04:00:00,20.867,ACTUAL
MTR-UK-439,2026-05-24T05:00:00,82.55,ACTUAL
MTR-UK-439,2026-05-24T06:00:00,103.089,ACTUAL
MTR-UK-439,2026-05-24T07:00:00,114.139,ACTUAL
MTR-UK-439,2026-05-24T08:00:00,61.157,ACTUAL
MTR-UK-439,2026-05-24T09:00:00,98.92,ACTUAL
MTR-UK-439,2026-05-24T10:00:00,142.762,ACTUAL
MTR-UK-439,2026-05-24T11:00:00,221.912,ACTUAL
MTR-UK-439,2026-05-24T12:00:00,210.056,ACTUAL
MTR-UK-439,2026-05-24T13:00:00,180.442,ACTUAL
MTR-UK-439,2026-05-24T14:00:00,55.598,ACTUAL
MTR-UK-439,2026-05-24T15:00:00,74.001,ACTUAL
MTR-UK-439,2026-05-24T16:00:00,204.84,ACTUAL
MTR-UK-439,2026-05-24T17:00:00,198.907,ACTUAL
MTR-UK-439,2026-05-24T18:00:00,149.608,ACTUAL
MTR-UK-439,2026-05-24T19:00:00,166.739,ACTUAL
MTR-UK-439,2026-05-24T20:00:00,138.625,ACTUAL
MTR-UK-439,2026-05-24T21:00:00,43.568,ACTUAL
MTR-UK-439,2026-05-24T22:00:00,213.129,ACTUAL
MTR-UK-439,2026-05-24T23:00:00,123.815,ACTUAL
MTR-UK-143,2026-05-24T00:00:00,66.13,ACTUAL
MTR-UK-143,2026-05-24T01:00:00,58.205,ACTUAL
MTR-UK-143,2026-05-24T02:00:00,116.839,ACTUAL
MTR-UK-143,2026-05-24T03:00:00,29.58,ACTUAL
MTR-UK-143,2026-05-24T04:00:00,50.205,ACTUAL
MTR-UK-143,2026-05-24T05:00:00,121.413,ACTUAL
MTR-UK-143,2026-05-24T06:00:00,37.651,ACTUAL
MTR-UK-143,2026-05-24T07:00:00,97.228,ACTUAL
MTR-UK-143,2026-05-24T08:00:00,149.379,ACTUAL
MTR-UK-143,2026-05-24T10:00:00,91.926,ACTUAL
MTR-UK-143,2026-05-24T11:00:00,169.322,ACTUAL
MTR-UK-143,2026-05-24T12:00:00,184.251,ACTUAL
MTR-UK-143,2026-05-24T13:00:00,167.375,ACTUAL
MTR-UK-143,2026-05-24T14:00:00,108.383,ACTUAL
MTR-UK-143,2026-05-24T15:00:00,82.273,ACTUAL
MTR-UK-143,2026-05-24T16:00:00,162.086,ACTUAL
MTR-UK-143,2026-05-24T17:00:00,151.878,ACTUAL
MTR-UK-143,2026-05-24T19:00:00,155.422,ACTUAL
MTR-UK-143,2026-05-24T20:00:00,45.369,ACTUAL
MTR-UK-143,2026-05-24T21:00:00,155.975,ACTUAL
MTR-UK-143,2026-05-24T22:00:00,33.421,ACTUAL
MTR-UK-143,2026-05-24T23:00:00,135.803,ACTUAL
MTR-UK-558,2026-05-24T00:00:00,111.575,ACTUAL
MTR-UK-558,2026-05-24T01:00:00,112.819,ACTUAL
MTR-UK-558,2026-05-24T02:00:00,77.68,ACTUAL
MTR-UK-558,2026-05-24T03:00:00,39.743,ACTUAL
MTR-UK-558,2026-05-24T04:00:00,60.397,ACTUAL
MTR-UK-558,2026-05-24T05:00:00,72.242,ACTUAL
MTR-UK-558,2026-05-24T06:00:00,172.778,ACTUAL
MTR-UK-558,2026-05-24T07:00:00,127.802,ACTUAL
MTR-UK-558,2026-05-24T08:00:00,99.412,ACTUAL
MTR-UK-558,2026-05-24T09:00:00,27.334,ACTUAL
MTR-UK-558,2026-05-24T10:00:00,129.469,ACTUAL
MTR-UK-558,2026-05-24T11:00:00,50.929,ACTUAL
MTR-UK-558,2026-05-24T12:00:00,116.668,ACTUAL
MTR-UK-558,2026-05-24T13:00:00,43.802,ACTUAL
MTR-UK-558,2026-05-24T14:00:00,67.003,ACTUAL
MTR-UK-558,2026-05-24T15:00:00,235.116,ACTUAL
MTR-UK-558,2026-05-24T16:00:00,29.307,ACTUAL
MTR-UK-558,2026-05-24T17:00:00,73.7,ACTUAL
MTR-UK-558,2026-05-24T18:00:00,180.34,ACTUAL
MTR-UK-558,2026-05-24T19:00:00,209.706,ACTUAL
MTR-UK-558,2026-05-24T20:00:00,140.406,ACTUAL
MTR-UK-558,2026-05-24T21:00:00,58.696,ACTUAL
MTR-UK-558,2026-05-24T22:00:00,218.042,ACTUAL
MTR-USA-535,2026-05-24T00:00:00,15.101,ACTUAL
MTR-USA-535,2026-05-24T01:00:00,12.847,ACTUAL
MTR-USA-535,2026-05-24T02:00:00,21.021,ACTUAL
MTR-USA-535,2026-05-24T03:00:00,16.652,ACTUAL
MTR-USA-535,2026-05-24T04:00:00,2.496,ACTUAL
MTR-USA-535,2026-05-24T05:00:00,13.453,ACTUAL
MTR-USA-535,2026-05-24T06:00:00,7.219,ACTUAL
MTR-USA-535,2026-05-24T07:00:00,10.097,ACTUAL
MTR-USA-535,2026-05-24T08:00:00,106.331,ACTUAL
MTR-USA-535,2026-05-24T09:00:00,84.872,ACTUAL
MTR-USA-535,2026-05-24T10:00:00,133.023,ACTUAL
MTR-USA-535,2026-05-24T11:00:00,87.802,ACTUAL
MTR-USA-535,2026-05-24T12:00:00,34.219,ACTUAL
MTR-USA-535,2026-05-24T13:00:00,235.56,ACTUAL
MTR-USA-535,2026-05-24T14:00:00,145.898,ACTUAL
MTR-USA-535,2026-05-24T15:00:00,172.981,ACTUAL
MTR-USA-535,2026-05-24T16:00:00,79.157,ACTUAL
MTR-USA-535,2026-05-24T17:00:00,217.192,ACTUAL
MTR-USA-535,2026-05-24T18:00:00,51.599,ACTUAL
MTR-USA-535,2026-05-24T19:00:00,23.428,ACTUAL
MTR-USA-535,2026-05-24T20:00:00,8.567,ACTUAL
MTR-USA-535,2026-05-24T21:00:00,14.836,ACTUAL
MTR-USA-535,2026-05-24T22:00:00,13.032,ACTUAL
MTR-USA-535,2026-05-24T23:00:00,11.556,ACTUAL
MTR-USA-856,2026-05-24T00:00:00,54.357,ACTUAL
MTR-USA-856,2026-05-24T01:00:00,51.83,ACTUAL
MTR-USA-856,2026-05-24T02:00:00,37.146,ACTUAL
MTR-USA-856,2026-05-24T03:00:00,41.573,ACTUAL
MTR-USA-856,2026-05-24T04:00:00,57.623,ACTUAL
MTR-USA-856,2026-05-24T05:00:00,39.276,ACTUAL
MTR-USA-856,2026-05-24T06:00:00,71.736,ACTUAL
MTR-USA-856,2026-05-24T07:00:00,13.428,ACTUAL
MTR-USA-856,2026-05-24T08:00:00,67.392,ACTUAL
MTR-USA-856,2026-05-24T09:00:00,121.334,ACTUAL
MTR-USA-856,2026-05-24T10:00:00,152.589,ACTUAL
MTR-USA-856,2026-05-24T11:00:00,156.652,ACTUAL
MTR-USA-856,2026-05-24T12:00:00,165.85,ACTUAL
MTR-USA-856,2026-05-24T13:00:00,54.557,ACTUAL
MTR-USA-856,2026-05-24T14:00:00,153.621,ACTUAL
MTR-USA-856,2026-05-24T15:00:00,200.714,ACTUAL
MTR-USA-856,2026-05-24T16:00:00,87.21,ACTUAL
MTR-USA-856,2026-05-24T17:00:00,172.236,ACTUAL
MTR-USA-856,2026-05-24T18:00:00,229.945,ACTUAL
MTR-USA-856,2026-05-24T19:00:00,41.407,ACTUAL
MTR-USA-856,2026-05-24T20:00:00,49.88,ACTUAL
MTR-USA-856,2026-05-24T21:00:00,41.554,ACTUAL
MTR-USA-856,2026-05-24T23:00:00,38.24,ACTUAL
MTR-UK-485,2026-05-24T00:00:00,4.744,ACTUAL
MTR-UK-485,2026-05-24T01:00:00,3.528,ACTUAL
MTR-UK-485,2026-05-24T02:00:00,18.567,ACTUAL
MTR-UK-485,2026-05-24T03:00:00,4.727,ACTUAL
MTR-UK-485,2026-05-24T04:00:00,11.342,ACTUAL
MTR-UK-485,2026-05-24T05:00:00,22.049,ACTUAL
MTR-UK-485,2026-05-24T06:00:00,17.457,ACTUAL
MTR-UK-485,2026-05-24T07:00:00,14.342,ACTUAL
MTR-UK-485,2026-05-24T09:00:00,188.199,ACTUAL
MTR-UK-485,2026-05-24T10:00:00,108.493,ACTUAL
MTR-UK-485,2026-05-24T11:00:00,116.873,ACTUAL
MTR-UK-485,2026-05-24T12:00:00,98.021,ACTUAL
MTR-UK-485,2026-05-24T13:00:00,192.476,ACTUAL
MTR-UK-485,2026-05-24T14:00:00,228.366,ACTUAL
MTR-UK-485,2026-05-24T15:00:00,70.044,ACTUAL
MTR-UK-485,2026-05-24T17:00:00,130.484,ACTUAL
MTR-UK-485,2026-05-24T18:00:00,100.274,ACTUAL
MTR-UK-485,2026-05-24T19:00:00,14.019,ACTUAL
MTR-UK-485,2026-05-24T20:00:00,2.967,ACTUAL
MTR-UK-485,2026-05-24T21:00:00,4.414,ACTUAL
MTR-UK-485,2026-05-24T22:00:00,13.745,ACTUAL
MTR-UK-485,2026-05-24T23:00:00,8.434,ACTUAL
MTR-GER-319,2026-05-24T00:00:00,82.841,ACTUAL
MTR-GER-319,2026-05-24T01:00:00,95.392,ACTUAL
MTR-GER-319,2026-05-24T02:00:00,111.022,ACTUAL
MTR-GER-319,2026-05-24T03:00:00,16.147,ACTUAL
MTR-GER-319,2026-05-24T05:00:00,109.988,ACTUAL
MTR-GER-319,2026-05-24T06:00:00,208.31,ACTUAL
MTR-GER-319,2026-05-24T07:00:00,53.578,ACTUAL
MTR-GER-319,2026-05-24T08:00:00,202.86,ACTUAL
MTR-GER-319,2026-05-24T10:00:00,117.066,ACTUAL
MTR-GER-319,2026-05-24T11:00:00,165.357,ACTUAL
MTR-GER-319,2026-05-24T12:00:00,50.949,ACTUAL
MTR-GER-319,2026-05-24T13:00:00,233.689,ACTUAL
MTR-GER-319,2026-05-24T14:00:00,72.696,ACTUAL
MTR-GER-319,2026-05-24T15:00:00,109.258,ACTUAL
MTR-GER-319,2026-05-24T16:00:00,52.987,ACTUAL
MTR-GER-319,2026-05-24T17:00:00,178.641,ACTUAL
MTR-GER-319,2026-05-24T18:00:00,161.291,ACTUAL
MTR-GER-319,2026-05-24T19:00:00,180.538,ACTUAL
MTR-GER-319,2026-05-24T20:00:00,186.794,ACTUAL
MTR-GER-319,2026-05-24T21:00:00,32.925,ACTUAL
MTR-GER-319,2026-05-24T22:00:00,194.089,ACTUAL
MTR-GER-319,2026-05-24T23:00:00,23.035,ACTUAL
MTR-GER-552,2026-05-24T00:00:00,39.723,ACTUAL
MTR-GER-552,2026-05-24T01:00:00,47.161,ACTUAL
MTR-GER-552,2026-05-24T02:00:00,34.791,ACTUAL
MTR-GER-552,2026-05-24T03:00:00,16.657,ACTUAL
MTR-GER-552,2026-05-24T04:00:00,20.671,ACTUAL
MTR-GER-552,2026-05-24T05:00:00,8.86,ACTUAL
MTR-GER-552,2026-05-24T06:00:00,65.328,ACTUAL
MTR-GER-552,2026-05-24T07:00:00,45.328,ACTUAL
MTR-GER-552,2026-05-24T08:00:00,108.8,ACTUAL
MTR-GER-552,2026-05-24T09:00:00,218.892,ACTUAL
MTR-GER-552,2026-05-24T10:00:00,93.588,ACTUAL
MTR-GER-552,2026-05-24T11:00:00,115.968,ACTUAL
MTR-GER-552,2026-05-24T12:00:00,79.061,ACTUAL
MTR-GER-552,2026-05-24T13:00:00,69.901,ACTUAL
MTR-GER-552,2026-05-24T14:00:00,230.922,ACTUAL
MTR-GER-552,2026-05-24T15:00:00,228.135,ACTUAL
MTR-GER-552,2026-05-24T16:00:00,86.067,ACTUAL
MTR-GER-552,2026-05-24T17:00:00,208.136,ACTUAL
MTR-GER-552,2026-05-24T18:00:00,141.342,MANUAL_ENTRY
MTR-GER-552,2026-05-24T19:00:00,31.814,ACTUAL
MTR-GER-552,2026-05-24T20:00:00,61.19,ACTUAL
MTR-GER-552,2026-05-24T21:00:00,42.825,ACTUAL
MTR-GER-552,2026-05-24T22:00:00,33.241,ACTUAL
MTR-GER-552,2026-05-24T23:00:00,15.47,ACTUAL
MTR-GER-076,2026-05-24T00:00:00,67.567,ACTUAL
MTR-GER-076,2026-05-24T01:00:00,86.376,ACTUAL
MTR-GER-076,2026-05-24T02:00:00,123.807,ACTUAL
MTR-GER-076,2026-05-24T03:00:00,78.455,ACTUAL
MTR-GER-076,2026-05-24T04:00:00,46.463,ACTUAL
MTR-GER-076,2026-05-24T05:00:00,27.026,ACTUAL
MTR-GER-076,2026-05-24T06:00:00,155.96,ACTUAL
MTR-GER-076,2026-05-24T07:00:00,42.86,ACTUAL
MTR-GER-076,2026-05-24T08:00:00,235.086,ACTUAL
MTR-GER-076,2026-05-24T09:00:00,180.916,ACTUAL
MTR-GER-076,2026-05-24T10:00:00,124.469,ACTUAL
MTR-GER-076,2026-05-24T11:00:00,92.336,ACTUAL
MTR-GER-076,2026-05-24T12:00:00,223.274,ACTUAL
MTR-GER-076,2026-05-24T13:00:00,130.852,ACTUAL
MTR-GER-076,2026-05-24T14:00:00,177.409,ACTUAL
MTR-GER-076,2026-05-24T15:00:00,38.788,ACTUAL
MTR-GER-076,2026-05-24T16:00:00,90.346,ACTUAL
MTR-GER-076,2026-05-24T17:00:00,236.9,MANUAL_ENTRY
MTR-GER-076,2026-05-24T19:00:00,166.204,ACTUAL
MTR-GER-076,2026-05-24T20:00:00,108.261,ACTUAL
MTR-GER-076,2026-05-24T21:00:00,183.313,ACTUAL
MTR-GER-076,2026-05-24T22:00:00,172.74,ACTUAL
MTR-GER-076,2026-05-24T23:00:00,130.231,ACTUAL
MTR-UK-905,2026-05-24T00:00:00,38.618,ACTUAL
MTR-UK-905,2026-05-24T01:00:00,60.922,ACTUAL
MTR-UK-905,2026-05-24T02:00:00,18.139,ACTUAL
MTR-UK-905,2026-05-24T04:00:00,27.458,ACTUAL
MTR-UK-905,2026-05-24T05:00:00,16.545,ACTUAL
MTR-UK-905,2026-05-24T06:00:00,65.034,ACTUAL
MTR-UK-905,2026-05-24T07:00:00,47.768,ACTUAL
MTR-UK-905,2026-05-24T08:00:00,178.562,ACTUAL
MTR-UK-905,2026-05-24T09:00:00,107.595,ACTUAL
MTR-UK-905,2026-05-24T10:00:00,152.344,ACTUAL
MTR-UK-905,2026-05-24T11:00:00,164.24,ACTUAL
MTR-UK-905,2026-05-24T12:00:00,178.503,ACTUAL
MTR-UK-905,2026-05-24T13:00:00,50.025,ACTUAL
MTR-UK-905,2026-05-24T14:00:00,207.506,ACTUAL
MTR-UK-905,2026-05-24T15:00:00,106.931,ACTUAL
MTR-UK-905,2026-05-24T16:00:00,220.024,ACTUAL
MTR-UK-905,2026-05-24T17:00:00,208.218,ACTUAL
MTR-UK-905,2026-05-24T18:00:00,212.158,ACTUAL
MTR-UK-905,2026-05-24T19:00:00,23.166,ACTUAL
MTR-UK-905,2026-05-24T20:00:00,30.251,ACTUAL
MTR-UK-905,2026-05-24T21:00:00,50.747,ACTUAL
MTR-UK-905,2026-05-24T22:00:00,29.474,ACTUAL
MTR-UK-905,2026-05-24T23:00:00,67.802,ACTUAL
MTR-USA-299,2026-05-24T01:00:00,27.066,ACTUAL
MTR-USA-299,2026-05-24T02:00:00,27.407,ACTUAL
MTR-USA-299,2026-05-24T03:00:00,25.105,ACTUAL
MTR-USA-299,2026-05-24T04:00:00,27.464,ACTUAL
MTR-USA-299,2026-05-24T05:00:00,26.349,ACTUAL
MTR-USA-299,2026-05-24T06:00:00,37.401,ACTUAL
MTR-USA-299,2026-05-24T07:00:00,60.126,ACTUAL
MTR-USA-299,2026-05-24T08:00:00,52.135,ACTUAL
MTR-USA-299,2026-05-24T09:00:00,223.182,ACTUAL
MTR-USA-299,2026-05-24T10:00:00,161.669,ACTUAL
MTR-USA-299,2026-05-24T12:00:00,136.815,ACTUAL
MTR-USA-299,2026-05-24T13:00:00,13.239,ACTUAL
MTR-USA-299,2026-05-24T14:00:00,55.528,ACTUAL
MTR-USA-299,2026-05-24T15:00:00,69.034,ACTUAL
MTR-USA-299,2026-05-24T16:00:00,29.814,ACTUAL
MTR-USA-299,2026-05-24T17:00:00,211.13,ACTUAL
MTR-USA-299,2026-05-24T18:00:00,235.134,ACTUAL
MTR-USA-299,2026-05-24T19:00:00,8.676,ACTUAL
MTR-USA-299,2026-05-24T20:00:00,24.663,ACTUAL
MTR-USA-299,2026-05-24T21:00:00,43.61,ACTUAL
MTR-USA-299,2026-05-24T22:00:00,49.604,ACTUAL
MTR-USA-299,2026-05-24T23:00:00,47.832,ACTUAL
MTR-GER-114,2026-05-24T00:00:00,11.353,ACTUAL
MTR-GER-114,2026-05-24T01:00:00,2.65,ACTUAL
MTR-GER-114,2026-05-24T02:00:00,19.525,ACTUAL
MTR-GER-114,2026-05-24T04:00:00,12.321,ACTUAL
MTR-GER-114,2026-05-24T05:00:00,12.435,ACTUAL
MTR-GER-114,2026-05-24T06:00:00,16.283,ACTUAL
MTR-GER-114,2026-05-24T07:00:00,22.458,ACTUAL
MTR-GER-114,2026-05-24T08:00:00,93.439,ACTUAL
MTR-GER-114,2026-05-24T09:00:00,115.357,ACTUAL
MTR-GER-114,2026-05-24T10:00:00,168.387,ACTUAL
MTR-GER-114,2026-05-24T12:00:00,99.883,ACTUAL
MTR-GER-114,2026-05-24T13:00:00,161.161,ACTUAL
MTR-GER-114,2026-05-24T14:00:00,189.183,ACTUAL
MTR-GER-114,2026-05-24T15:00:00,158.59,ACTUAL
MTR-GER-114,2026-05-24T16:00:00,87.497,ACTUAL
MTR-GER-114,2026-05-24T17:00:00,121.026,ACTUAL
MTR-GER-114,2026-05-24T18:00:00,93.201,ACTUAL
MTR-GER-114,2026-05-24T19:00:00,9.048,ACTUAL
MTR-GER-114,2026-05-24T20:00:00,16.453,ACTUAL
MTR-GER-114,2026-05-24T21:00:00,18.662,POWER_OUTAGE
MTR-GER-114,2026-05-24T22:00:00,13.407,ACTUAL
MTR-GER-114,2026-05-24T23:00:00,10.564,ACTUAL
MTR-USA-178,2026-05-24T00:00:00,12.32,ACTUAL
MTR-USA-178,2026-05-24T01:00:00,10.142,ACTUAL
MTR-USA-178,2026-05-24T02:00:00,18.822,ACTUAL
MTR-USA-178,2026-05-24T03:00:00,23.743,ACTUAL
MTR-USA-178,2026-05-24T04:00:00,4.614,ACTUAL
MTR-USA-178,2026-05-24T05:00:00,3.859,ACTUAL
MTR-USA-178,2026-05-24T06:00:00,15.027,ACTUAL
MTR-USA-178,2026-05-24T07:00:00,10.333,ACTUAL
MTR-USA-178,2026-05-24T08:00:00,46.719,ACTUAL
MTR-USA-178,2026-05-24T09:00:00,110.188,ACTUAL
MTR-USA-178,2026-05-24T10:00:00,186.446,ACTUAL
MTR-USA-178,2026-05-24T13:00:00,27.335,ACTUAL
MTR-USA-178,2026-05-24T14:00:00,208.073,ACTUAL
MTR-USA-178,2026-05-24T15:00:00,173.817,ACTUAL
MTR-USA-178,2026-05-24T16:00:00,28.491,ACTUAL
MTR-USA-178,2026-05-24T17:00:00,127.325,ACTUAL
MTR-USA-178,2026-05-24T18:00:00,90.301,ACTUAL
MTR-USA-178,2026-05-24T19:00:00,23.636,ACTUAL
MTR-USA-178,2026-05-24T20:00:00,7.863,ACTUAL
MTR-USA-178,2026-05-24T21:00:00,2.414,ACTUAL
MTR-USA-178,2026-05-24T22:00:00,19.204,ACTUAL
MTR-USA-178,2026-05-24T23:00:00,19.86,ACTUAL
MTR-UK-211,2026-05-24T00:00:00,64.038,ACTUAL
MTR-UK-211,2026-05-24T01:00:00,133.355,ACTUAL
MTR-UK-211,2026-05-24T02:00:00,128.995,ACTUAL
MTR-UK-211,2026-05-24T03:00:00,18.676,ACTUAL
MTR-UK-211,2026-05-24T04:00:00,47.092,ACTUAL
MTR-UK-211,2026-05-24T05:00:00,31.867,ACTUAL
MTR-UK-211,2026-05-24T06:00:00,128.269,ACTUAL
MTR-UK-211,2026-05-24T07:00:00,110.266,ACTUAL
MTR-UK-211,2026-05-24T08:00:00,176.622,ACTUAL
MTR-UK-211,2026-05-24T09:00:00,43.137,ACTUAL
MTR-UK-211,2026-05-24T10:00:00,27.38,ACTUAL
MTR-UK-211,2026-05-24T11:00:00,130.067,ACTUAL
MTR-UK-211,2026-05-24T12:00:00,132.42,ACTUAL
MTR-UK-211,2026-05-24T13:00:00,195.948,ACTUAL
MTR-UK-211,2026-05-24T14:00:00,98.71,ACTUAL
MTR-UK-211,2026-05-24T15:00:00,217.245,ACTUAL
MTR-UK-211,2026-05-24T16:00:00,207.005,ACTUAL
MTR-UK-211,2026-05-24T18:00:00,57.494,ACTUAL
MTR-UK-211,2026-05-24T19:00:00,201.562,ACTUAL
MTR-UK-211,2026-05-24T20:00:00,237.601,ACTUAL
